"dose_def","family","var","label","estimator","estimate","se_analytic","se_boot","d_std","p","q","p_tost","q_tost","class3","n_old","n_new","n_pairs","funnel_ratio","funnel_ratio_supported","funnel_zero_denom","funnel_sparse_gt1","funnel_ncat","exclude_flag","count_exclude","filter_mismatch","nr_routing_flag","routing_followup"
"exact","A_substantive","DQ123","w5問23_意識項目23","ssm",0.00727,0.05506,0.05567,0.0067,0.8961,0.9313,0.03355,0.1907,"undetermined",2240,458,2388,0.614,0.614,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","A_substantive","DQ123","w5問23_意識項目23","ec",0.00834,0.044,0.05702,0.0076,0.8838,0.9547,0.03846,0.08048,"equivalent",2566,888,2388,0.614,0.614,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","A_substantive","DQ123","w5問23_意識項目23","ec_adj",0.0072,NA,0.05681,0.0066,0.8991,0.9777,0.03628,0.08352,"equivalent",2566,888,2388,0.614,0.614,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","A_substantive","DQ124","w5問24_意識項目24","naive",0.12702,0.04232,0.04363,0.1171,0.003598,0.007376,0.6646,1,"affected",2547,880,2358,0.695,0.695,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","A_substantive","DQ124","w5問24_意識項目24","sm",-0.03586,0.05128,0.04432,-0.0331,0.4185,0.9421,0.05065,0.1154,"undetermined",2547,528,2358,0.695,0.695,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","A_substantive","DQ124","w5問24_意識項目24","ssm",-0.02058,0.05617,0.05239,-0.019,0.6944,0.8917,0.04671,0.1907,"undetermined",2228,449,2358,0.695,0.695,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","A_substantive","DQ124","w5問24_意識項目24","ec",-0.01045,0.04352,0.04596,-0.0096,0.8202,0.9547,0.01647,0.06261,"equivalent",2547,880,2358,0.695,0.695,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","A_substantive","DQ124","w5問24_意識項目24","ec_adj",-0.00888,NA,0.04629,-0.0082,0.8478,0.9777,0.01573,0.0629,"equivalent",2547,880,2358,0.695,0.695,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","A_substantive","DQ125","w5問25_意識項目25","naive",0.14059,0.04142,0.03771,0.1302,0.0001927,0.0007901,0.8062,1,"affected",2561,893,2371,0.796,0.796,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","A_substantive","DQ125","w5問25_意識項目25","sm",0.05343,0.05038,0.04025,0.0495,0.1843,0.7175,0.08753,0.1631,"undetermined",2561,541,2371,0.796,0.796,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","A_substantive","DQ125","w5問25_意識項目25","ssm",0.05727,0.05422,0.04561,0.053,0.2093,0.7801,0.1329,0.2537,"undetermined",2234,461,2371,0.796,0.796,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","A_substantive","DQ125","w5問25_意識項目25","ec",0.00391,0.04273,0.04293,0.0036,0.9274,0.9547,0.007657,0.04467,"equivalent",2561,893,2371,0.796,0.796,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","A_substantive","DQ125","w5問25_意識項目25","ec_adj",0.00748,NA,0.04328,0.0069,0.8628,0.9777,0.01009,0.05885,"equivalent",2561,893,2371,0.796,0.796,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","A_substantive","DQ126","w5問26_意識項目26","naive",0.13126,0.04268,0.04161,0.1193,0.001607,0.00366,0.695,1,"affected",2575,898,0,0.709,0.709,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","A_substantive","DQ126","w5問26_意識項目26","sm",0.03647,0.05194,0.05388,0.0331,0.4985,0.9421,0.08603,0.1631,"undetermined",2575,538,0,0.709,0.709,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","A_substantive","DQ126","w5問26_意識項目26","ssm",0.03665,0.05582,0.0575,0.0333,0.5239,0.8917,0.1009,0.2177,"undetermined",2256,459,0,0.709,0.709,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","A_substantive","DQ127","w5問27_意識項目27","naive",0.1632,0.0423,0.05133,0.1491,0.001475,0.003558,0.8524,1,"affected",2533,889,0,0.797,0.797,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","A_substantive","DQ127","w5問27_意識項目27","sm",0.0584,0.05089,0.05367,0.0533,0.2765,0.7869,0.1706,0.2683,"undetermined",2533,527,0,0.797,0.797,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","A_substantive","DQ127","w5問27_意識項目27","ssm",0.09333,0.05486,0.05624,0.0853,0.09702,0.5682,0.387,0.4667,"undetermined",2215,448,0,0.797,0.797,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","A_substantive","DQ128","w5問28_意識項目28","naive",0.17028,0.04323,0.04806,0.1552,0.0003952,0.00135,0.8962,1,"affected",2557,877,0,0.643,0.643,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","A_substantive","DQ128","w5問28_意識項目28","sm",0.05857,0.05332,0.05511,0.0534,0.2879,0.7869,0.1767,0.2683,"undetermined",2557,522,0,0.643,0.643,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","A_substantive","DQ128","w5問28_意識項目28","ssm",0.08225,0.0575,0.06135,0.075,0.1801,0.7383,0.3272,0.4065,"undetermined",2239,446,0,0.643,0.643,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","A_substantive","DQ129","w5問29_意識項目29","naive",0.21742,0.04155,0.04327,0.2032,5.042e-07,5.168e-06,0.9946,1,"affected",2562,880,0,0.826,0.826,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","A_substantive","DQ129","w5問29_意識項目29","sm",0.11379,0.05195,0.0546,0.1063,0.03717,0.254,0.5493,0.6435,"undetermined",2562,525,0,0.826,0.826,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","A_substantive","DQ129","w5問29_意識項目29","ssm",0.11882,0.05519,0.05371,0.111,0.02695,0.221,0.587,0.6876,"undetermined",2239,448,0,0.826,0.826,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","A_substantive","DQ130","w5問30_意識項目30","naive",0.12741,0.04259,0.04227,0.1164,0.002577,0.00556,0.6641,1,"affected",2572,887,0,0.646,0.646,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","A_substantive","DQ130","w5問30_意識項目30","sm",0.01101,0.05154,0.05254,0.0101,0.834,0.9421,0.03041,0.09781,"equivalent",2572,531,0,0.646,0.646,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","A_substantive","DQ130","w5問30_意識項目30","ssm",0.03108,0.05587,0.05694,0.0284,0.5851,0.8917,0.0842,0.2085,"undetermined",2244,450,0,0.646,0.646,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","A_substantive","DQ131","w5問31_事実項目31","naive",-0.01253,0.01892,0.01971,-0.0251,0.5251,0.5383,0.3523,1,"undetermined",2643,948,2587,0.564,0.564,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","A_substantive","DQ131","w5問31_事実項目31","sm",0.02139,0.02301,0.0234,0.0428,0.3608,0.8701,0.5236,0.6314,"undetermined",2643,569,2587,0.564,0.564,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","A_substantive","DQ131","w5問31_事実項目31","ssm",0.00753,0.02487,0.0229,0.0151,0.7422,0.8917,0.2931,0.3998,"undetermined",2312,486,2587,0.564,0.564,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","A_substantive","DQ131","w5問31_事実項目31","ec",0.0178,0.01989,0.02215,0.0356,0.4216,0.9547,0.4604,0.5198,"undetermined",2643,948,2587,0.564,0.564,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","A_substantive","DQ131","w5問31_事実項目31","ec_adj",0.01791,NA,0.02243,0.0359,0.4247,0.9777,0.4629,0.5226,"undetermined",2643,948,2587,0.564,0.564,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","A_substantive","DQ132","w5問32_事実項目32","naive",-0.04777,0.01894,0.0178,-0.0956,0.007274,0.01356,0.9406,1,"affected",2631,947,2592,0.602,0.602,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","A_substantive","DQ132","w5問32_事実項目32","sm",-0.01555,0.02312,0.02173,-0.0311,0.4741,0.9421,0.4189,0.5204,"undetermined",2631,568,2592,0.602,0.602,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","A_substantive","DQ132","w5問32_事実項目32","ssm",-0.00909,0.02496,0.02226,-0.0182,0.683,0.8917,0.312,0.3998,"undetermined",2302,485,2592,0.602,0.602,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","A_substantive","DQ132","w5問32_事実項目32","ec",-0.01631,0.01995,0.01869,-0.0326,0.383,0.9547,0.4217,0.492,"undetermined",2631,947,2592,0.602,0.602,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","A_substantive","DQ132","w5問32_事実項目32","ec_adj",-0.01613,NA,0.01851,-0.0323,0.3835,0.9777,0.4173,0.4868,"undetermined",2631,947,2592,0.602,0.602,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","A_substantive","DQ133","w5問33_事実項目33","naive",-0.03366,0.019,0.01834,-0.0674,0.06642,0.07564,0.7719,1,"affected",2629,940,2583,0.585,0.585,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","A_substantive","DQ133","w5問33_事実項目33","sm",0.00644,0.0232,0.02076,0.0129,0.7563,0.9421,0.2569,0.3503,"undetermined",2629,561,2583,0.585,0.585,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","A_substantive","DQ133","w5問33_事実項目33","ssm",-0.00857,0.02503,0.02245,-0.0172,0.7026,0.8917,0.3054,0.3998,"undetermined",2304,481,2583,0.585,0.585,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","A_substantive","DQ133","w5問33_事実項目33","ec",2e-05,0.01994,0.01907,0,0.999,0.999,0.1475,0.2151,"undetermined",2629,940,2583,0.585,0.585,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","A_substantive","DQ133","w5問33_事実項目33","ec_adj",4e-05,NA,0.01929,1e-04,0.9982,0.9982,0.1505,0.2194,"undetermined",2629,940,2583,0.585,0.585,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","A_substantive","DQ134","w5問34_事実項目34","naive",-0.03885,0.019,0.01777,-0.0778,0.02881,0.03691,0.8556,1,"affected",2617,941,2561,0.588,0.588,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","A_substantive","DQ134","w5問34_事実項目34","sm",0.00611,0.02313,0.02107,0.0122,0.7719,0.9421,0.2548,0.3503,"undetermined",2617,565,2561,0.588,0.588,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","A_substantive","DQ134","w5問34_事実項目34","ssm",0.00463,0.02501,0.0238,0.0093,0.8458,0.9313,0.2592,0.3665,"undetermined",2290,481,2561,0.588,0.588,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","A_substantive","DQ134","w5問34_事実項目34","ec",-0.00809,0.01992,0.01737,-0.0162,0.6414,0.9547,0.2465,0.3318,"undetermined",2617,941,2561,0.588,0.588,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","A_substantive","DQ134","w5問34_事実項目34","ec_adj",-0.00815,NA,0.01743,-0.0163,0.6402,0.9777,0.2482,0.3341,"undetermined",2617,941,2561,0.588,0.588,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","A_substantive","DQ135","w5問35_事実項目35","naive",-0.0381,0.019,0.01905,-0.0763,0.0455,0.05487,0.829,1,"affected",2613,941,2557,0.586,0.586,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","A_substantive","DQ135","w5問35_事実項目35","sm",-0.02839,0.02318,0.02001,-0.0569,0.156,0.7175,0.6625,0.7545,"undetermined",2613,566,2557,0.586,0.586,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","A_substantive","DQ135","w5問35_事実項目35","ssm",-0.04478,0.02501,0.02311,-0.0897,0.05264,0.3597,0.8582,0.951,"undetermined",2290,484,2557,0.586,0.586,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","A_substantive","DQ135","w5問35_事実項目35","ec",-0.01364,0.01995,0.02133,-0.0273,0.5225,0.9547,0.3827,0.4619,"undetermined",2613,941,2557,0.586,0.586,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","A_substantive","DQ135","w5問35_事実項目35","ec_adj",-0.01247,NA,0.02168,-0.025,0.565,0.9777,0.3642,0.4419,"undetermined",2613,941,2557,0.586,0.586,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","A_substantive","DQ136","w5問36_労働時間36","naive",1.0142,0.25317,0.2101,0.1535,1.384e-06,1.135e-05,0.9537,1,"affected",2593,930,2508,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","A_substantive","DQ136","w5問36_労働時間36","sm",0.03501,0.30441,0.26811,0.0053,0.8961,0.9421,0.00979,0.09781,"equivalent",2593,554,2508,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","A_substantive","DQ136","w5問36_労働時間36","ssm",0.15841,0.32781,0.29726,0.024,0.5941,0.8917,0.04549,0.1907,"undetermined",2267,471,2508,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","A_substantive","DQ136","w5問36_労働時間36","ec",0.04131,0.25083,0.21707,0.0063,0.8491,0.9547,0.002158,0.03888,"equivalent",2593,930,2508,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","A_substantive","DQ136","w5問36_労働時間36","ec_adj",0.05198,NA,0.21619,0.0079,0.81,0.9777,0.002428,0.03429,"equivalent",2593,930,2508,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","A_substantive","DQ137","w5問37_労働時間37","naive",1.07457,0.24156,0.25251,0.1685,2.086e-05,0.0001222,0.9582,1,"affected",2604,936,2524,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","A_substantive","DQ137","w5問37_労働時間37","sm",-0.03759,0.29147,0.28562,-0.0059,0.8953,0.9421,0.01782,0.09781,"equivalent",2604,563,2524,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","A_substantive","DQ137","w5問37_労働時間37","ssm",0.11652,0.31139,0.30731,0.0183,0.7046,0.8917,0.04496,0.1907,"undetermined",2273,479,2524,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","A_substantive","DQ137","w5問37_労働時間37","ec",0.07998,0.23822,0.26639,0.0125,0.764,0.9547,0.01815,0.06261,"equivalent",2604,936,2524,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","A_substantive","DQ137","w5問37_労働時間37","ec_adj",0.07758,NA,0.26359,0.0122,0.7685,0.9777,0.0168,0.0629,"equivalent",2604,936,2524,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","A_substantive","DQ138","w5問38_労働時間38","naive",0.79702,0.24101,0.23642,0.1268,0.0007485,0.002361,0.7622,1,"affected",2605,926,2521,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","A_substantive","DQ138","w5問38_労働時間38","sm",-0.08771,0.28794,0.27383,-0.014,0.7487,0.9421,0.02418,0.09781,"equivalent",2605,556,2521,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","A_substantive","DQ138","w5問38_労働時間38","ssm",0.20496,0.3079,0.31059,0.0326,0.5093,0.8917,0.08643,0.2085,"undetermined",2281,472,2521,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","A_substantive","DQ138","w5問38_労働時間38","ec",-0.25492,0.23935,0.24178,-0.0406,0.2917,0.9547,0.06125,0.1072,"undetermined",2605,926,2521,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","A_substantive","DQ138","w5問38_労働時間38","ec_adj",-0.25143,NA,0.24042,-0.04,0.2957,0.9777,0.05848,0.1023,"undetermined",2605,926,2521,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","A_substantive","DQ139","w5問39_労働時間39","naive",0.91578,0.24538,0.28055,0.1425,0.001098,0.003,0.8348,1,"affected",2611,921,2524,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","A_substantive","DQ139","w5問39_労働時間39","sm",-0.07318,0.29731,0.31584,-0.0114,0.8168,0.9421,0.03568,0.09781,"equivalent",2611,556,2524,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","A_substantive","DQ139","w5問39_労働時間39","ssm",0.10965,0.31553,0.36075,0.0171,0.7612,0.8917,0.06976,0.1907,"undetermined",2280,475,2524,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","A_substantive","DQ139","w5問39_労働時間39","ec",-0.12956,0.24233,0.28511,-0.0202,0.6495,0.9547,0.03595,0.08048,"equivalent",2611,921,2524,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","A_substantive","DQ139","w5問39_労働時間39","ec_adj",-0.12415,NA,0.28585,-0.0193,0.6641,0.9777,0.03484,0.08352,"equivalent",2611,921,2524,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","A_substantive","DQ140","w5問40_労働時間40","naive",1.13164,0.24554,0.29371,0.1755,0.0001167,0.0005981,0.9513,1,"affected",2612,941,2542,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","A_substantive","DQ140","w5問40_労働時間40","sm",0.13949,0.29143,0.32865,0.0216,0.6713,0.9421,0.06207,0.1339,"undetermined",2612,569,2542,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","A_substantive","DQ140","w5問40_労働時間40","ssm",0.27071,0.31265,0.3324,0.042,0.4154,0.8917,0.1302,0.2537,"undetermined",2284,486,2542,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","A_substantive","DQ140","w5問40_労働時間40","ec",0.13733,0.24294,0.28814,0.0213,0.6336,0.9547,0.03909,0.08048,"equivalent",2612,941,2542,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","A_substantive","DQ140","w5問40_労働時間40","ec_adj",0.14299,NA,0.28779,0.0222,0.6193,0.9777,0.0406,0.08352,"equivalent",2612,941,2542,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","A_substantive","DQ02","w5_就業","naive",-0.01109,0.01879,0.02068,-0.0222,0.5918,0.5918,0.3333,1,"undetermined",2682,963,0,0.571,0.571,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","A_substantive","DQ02","w5_就業","sm",-0.03168,0.02292,0.02464,-0.0633,0.1985,0.7175,0.6823,0.756,"undetermined",2682,578,0,0.571,0.571,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","A_substantive","DQ02","w5_就業","ssm",-0.03965,0.02475,0.02539,-0.0793,0.1185,0.6071,0.7804,0.8888,"undetermined",2347,493,0,0.571,0.571,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","A_substantive","DQ43","w5問43_婚姻","naive",-0.00954,0.01879,0.01638,-0.0191,0.5601,NA,0.2616,NA,"excluded (listed code)",2682,963,2682,0.57,0.57,0,0,2,TRUE,TRUE,FALSE,FALSE,FALSE
"exact","A_substantive","DQ43","w5問43_婚姻","sm",0.00101,0.02295,0.01866,0.002,0.9567,NA,0.1545,NA,"excluded (listed code)",2682,578,2682,0.57,0.57,0,0,2,TRUE,TRUE,FALSE,FALSE,FALSE
"exact","A_substantive","DQ43","w5問43_婚姻","ssm",0.00997,0.02479,0.02258,0.0199,0.6588,NA,0.3285,NA,"excluded (listed code)",2347,493,2682,0.57,0.57,0,0,2,TRUE,TRUE,FALSE,FALSE,FALSE
"exact","A_substantive","DQ43","w5問43_婚姻","ec",-0.00822,0.01987,0.01743,-0.0164,0.6374,NA,0.2495,NA,"excluded (listed code)",2682,963,2682,0.57,0.57,0,0,2,TRUE,TRUE,FALSE,FALSE,FALSE
"exact","A_substantive","DQ43","w5問43_婚姻","ec_adj",-0.00836,NA,0.01757,-0.0167,0.6343,NA,0.2538,NA,"excluded (listed code)",2682,963,2682,0.57,0.57,0,0,2,TRUE,TRUE,FALSE,FALSE,FALSE
"exact","B_itemnonresp","DQ101","w5問1_意識項目1","naive",-0.00939,0.00593,0.00671,-0.0622,0.1615,0.8785,0.057,0.0615,"equivalent",2682,963,2682,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_itemnonresp","DQ101","w5問1_意識項目1","sm",-0.00558,0.00691,0.00706,-0.037,0.4295,0.9419,0.02057,0.02556,"equivalent",2682,578,2682,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_itemnonresp","DQ101","w5問1_意識項目1","ssm",-0.0072,0.00776,0.00809,-0.0477,0.3738,0.8722,0.05676,0.06649,"equivalent",2347,493,2682,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_itemnonresp","DQ101","w5問1_意識項目1","ec",-0.01183,0.00621,0.00727,-0.0784,0.1037,0.7779,0.1307,0.1345,"undetermined",2682,963,2682,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_itemnonresp","DQ101","w5問1_意識項目1","ec_adj",-0.01209,NA,0.00741,-0.0801,0.103,0.7724,0.1428,0.147,"undetermined",2682,963,2682,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_itemnonresp","DQ102","w5問2_意識項目2","naive",-0.00711,0.00551,0.00646,-0.0503,0.2714,0.9663,0.02297,0.02545,"equivalent",2682,963,2682,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_itemnonresp","DQ102","w5問2_意識項目2","sm",-0.00744,0.00686,0.00684,-0.0527,0.2768,0.9419,0.03327,0.03898,"equivalent",2682,578,2682,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_itemnonresp","DQ102","w5問2_意識項目2","ssm",-0.0089,0.00771,0.00779,-0.0631,0.2532,0.8057,0.07709,0.08669,"equivalent",2347,493,2682,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_itemnonresp","DQ102","w5問2_意識項目2","ec",-0.00712,0.00579,0.00686,-0.0504,0.2992,0.9876,0.03014,0.03403,"equivalent",2682,963,2682,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_itemnonresp","DQ102","w5問2_意識項目2","ec_adj",-0.00684,NA,0.00685,-0.0484,0.3181,0.9937,0.02732,0.03084,"equivalent",2682,963,2682,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_itemnonresp","DQ103","w5問3_意識項目3","naive",0.00554,0.00528,0.00588,0.0382,0.3458,0.9663,0.006985,0.008679,"equivalent",2682,963,2682,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_itemnonresp","DQ103","w5問3_意識項目3","sm",0.00174,0.00685,0.00712,0.012,0.8064,0.9419,0.005165,0.007843,"equivalent",2682,578,2682,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_itemnonresp","DQ103","w5問3_意識項目3","ssm",-5e-05,0.00764,0.00781,-4e-04,0.9944,0.9944,0.005342,0.01288,"equivalent",2347,493,2682,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_itemnonresp","DQ103","w5問3_意識項目3","ec",0.00375,0.00558,0.00624,0.0259,0.5473,0.9876,0.004602,0.005966,"equivalent",2682,963,2682,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_itemnonresp","DQ103","w5問3_意識項目3","ec_adj",0.00373,NA,0.00625,0.0258,0.5502,0.9937,0.004607,0.005759,"equivalent",2682,963,2682,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_itemnonresp","DQ104","w5問4_意識項目4","naive",-0.00322,0.00588,0.00596,-0.0209,0.5894,0.9663,0.002426,0.003553,"equivalent",2682,963,2682,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_itemnonresp","DQ104","w5問4_意識項目4","sm",0.00371,0.00638,0.00549,0.0241,0.4991,0.9419,0.001516,0.004143,"equivalent",2682,578,2682,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_itemnonresp","DQ104","w5問4_意識項目4","ssm",0.00635,0.00647,0.00649,0.0412,0.3277,0.8722,0.01779,0.02726,"equivalent",2347,493,2682,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_itemnonresp","DQ104","w5問4_意識項目4","ec",-0.00168,0.00615,0.0062,-0.0109,0.786,0.9876,0.00157,0.002747,"equivalent",2682,963,2682,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_itemnonresp","DQ104","w5問4_意識項目4","ec_adj",-0.00154,NA,0.00612,-0.01,0.8017,0.9937,0.001287,0.002252,"equivalent",2682,963,2682,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_itemnonresp","DQ105","w5問5_意識項目5","naive",-0.00026,0.00535,0.00566,-0.0018,0.9632,0.9915,0.0002465,0.0005946,"equivalent",2682,963,2682,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_itemnonresp","DQ105","w5問5_意識項目5","sm",-0.00025,0.00654,0.00666,-0.0018,0.9695,0.9714,0.001508,0.004143,"equivalent",2682,578,2682,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_itemnonresp","DQ105","w5問5_意識項目5","ssm",0.00913,0.00577,0.00597,0.0642,0.1263,0.591,0.03446,0.04557,"equivalent",2347,493,2682,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_itemnonresp","DQ105","w5問5_意識項目5","ec",-0.00093,0.00564,0.00577,-0.0066,0.8716,0.9876,0.0004767,0.00106,"equivalent",2682,963,2682,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_itemnonresp","DQ105","w5問5_意識項目5","ec_adj",-0.00102,NA,0.00574,-0.0072,0.8591,0.9937,0.0004766,0.001042,"equivalent",2682,963,2682,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_itemnonresp","DQ106","w5問6_意識項目6","naive",-0.0116,0.00643,0.00603,-0.0711,0.0545,0.8785,0.08207,0.08412,"equivalent",2682,963,2682,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
